CASEID,ngrdchdc,amb_01,ats_120,ats_130,ats_140,ats_145,alndimmg,bpr_19,brthcan,brthmacr,brthprvc,yrarri,cc_20_1,cc_30_1,cc_40_1,cc_50_1,cc_60_1,cca551c,cca651c,ccdyc1c,ccmoc1c,cp_10_1,cp_20_1,csp_110a,csp_110b,cu0_132,famtype,hsdsizec,marstat,sex,dwelc,acompstc,ehg3_01b,prv,region,famincg2,ttlincg2,lanhmult,lanhome,religflg,rto_100,rto_101,slm_01,srh_110,srh_115,sts_410,sts_420,tsa_010
19217, 0,6,6,6,6,6, 2,2,2,2,96,12,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,4, 6,1,1,96, 1,13,1,3,1,1, 1,1,6,6, 4,3,4,6,6,96
19218, 2,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,4,97, 3,13,1,2,2,1, 1,1,6,6,10,4,3,6,6,96
19219, 0,2,6,6,6,6,96,1,1,6, 3,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,5, 1,2,1,20, 4,12,1,6,1,1, 1,1,6,6,10,1,1,6,6,96
19220, 0,2,6,6,6,6,96,1,1,6, 7,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,31, 2,47,4,6,3,1, 1,1,6,6,10,3,3,6,6,96
19221, 1,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,21, 6,35,3,1,1,1, 1,1,6,6,10,1,1,6,6,96
19222, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,3, 6,2,1,19, 3,35,3,1,1,1, 1,1,6,6, 9,2,1,6,6,96
19223, 0,2,6,6,6,6,96,1,1,6, 9,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,2,1,22, 6,48,4,5,5,1, 1,1,6,6, 5,4,4,6,6,96
19224, 0,2,6,6,6,6,96,1,1,6, 5,96,1, 4,6,1,10,5,4,96, 7,2,96,6,6,1,2,4, 2,1,1,25, 3,13,1,3,3,2, 4,2,1,1, 9,1,1,6,6,96
19225, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,20, 4,10,1,6,2,1, 1,1,6,6,10,2,1,6,6,96
19226, 0,6,6,6,6,6, 4,6,2,1,96,13,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,5, 6,2,2,19, 4,46,4,5,1,1, 1,1,6,6, 6,4,1,6,6,96
19227, 0,6,6,6,6,6, 6,2,2,4,96,13,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,5, 6,2,2,21, 6,46,4,2,2,1, 3,1,6,6, 9,2,1,6,6,96
19228, 5,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,2, 5,1,4,96, 1,24,2,1,1,1, 2,1,6,6,10,3,1,6,6,96
19229, 0,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,1,2,96, 1,24,2,1,1,1, 2,1,6,6, 6,4,1,6,6,96
19230, 0,2,6,6,6,6,96,1,1,6, 3,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,2,2,19, 4,12,1,2,2,1, 1,2,6,6, 7,3,2,6,6,96
19231, 6,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,20, 2,35,3,5,3,1, 1,1,6,6, 8,3,3,6,6,96
19232, 7,2,6,6,6,6,96,1,1,6, 8,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,1,96, 1,47,4,3,3,1, 1,1,6,6, 5,5,4,6,6,96
19233, 4,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,2,4,21, 4,24,2,2,2,1, 2,1,6,6, 9,2,1,6,6,96
19234, 0,6,6,6,6,6, 3,2,2,5,96, 6,6,96,6,6,96,6,6,96,96,6,96,6,6,6,5,3, 3,2,4,28, 4,59,5,4,2,2, 5,1,6,6, 6,3,3,6,6,96
19235, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,3,17, 2,35,3,6,6,1, 1,1,6,6, 0,5,2,6,6,96
19236, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,2,3,18, 4,35,3,1,1,1, 1,2,6,6, 8,2,2,6,6,96
19237,12,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,2, 3,1,2,40, 3,35,3,2,1,1, 1,1,6,6, 8,4,3,6,6,96
19238, 9,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,1,96, 1,13,1,1,1,1, 1,1,6,6, 7,5,3,6,6,96
19239, 0,2,6,6,6,6,96,1,1,6, 9,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,2,96, 1,59,5,6,3,1, 1,2,6,6,10,2,2,6,6,96
19240, 9,2,6,6,6,6,96,1,1,6, 8,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,21, 6,47,4,4,3,1, 1,1,6,6, 8,3,1,6,6,96
19241, 0,6,6,6,6,6, 1,2,2,2,96, 4,6,96,6,6,96,6,6,96,96,6,96,6,6,2,1,2, 2,2,1,28, 6,48,4,6,6,1, 1,1,6,6, 8,1,2,6,6,96
19242, 0,2,6,6,6,6,96,1,1,6, 9,96,6,96,6,6,96,6,6,96,96,6,96,6,6,2,1,2, 2,2,1,17, 2,48,4,4,2,1, 1,2,6,6,10,5,3,6,6,96
19243, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,2,1,2, 2,2,1,19, 4,35,3,6,4,1, 1,1,6,6, 9,3,1,6,6,96
19244, 0,6,6,6,6,6, 7,2,2,4,96,11,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,1,3,22, 6,35,3,3,3,1, 3,1,6,6, 7,3,2,6,6,96
19245, 0,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,2,1,2, 2,1,3,22, 4,24,2,1,1,2, 4,2,6,6, 5,2,3,6,6,96
19246, 0,2,7,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,1,1,20, 4,24,2,3,3,1, 2,1,6,6, 5,3,3,2,6, 6
19247, 0,2,6,6,6,6,96,1,1,6, 9,96,6,96,6,6,96,6,6,96,96,6,96,6,6,1,2,6, 2,2,1,96, 1,48,4,4,3,1, 1,1,6,6, 8,2,2,6,6,96
19248, 0,2,6,6,6,6,96,1,1,6, 1,96,1, 4,6,1, 4,4,3,96,96,2,96,6,6,6,2,3, 1,2,4,28, 6,10,1,4,4,1, 1,2,1,1, 5,4,4,6,6,96
19249, 0,2,6,6,6,6,96,1,1,6, 7,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,4,21, 6,59,5,6,3,1, 1,1,6,6, 8,3,2,6,6,96
19250, 0,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,3, 6,1,1,30, 4,24,2,4,1,1, 2,2,6,6, 5,3,1,6,6,96
19251, 4,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,3, 1,2,4,96, 1,13,1,5,1,2, 4,1,6,6, 9,3,3,6,6,96
19252, 0,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,2,1,2, 2,1,3,26, 6,24,2,6,6,1, 2,1,6,6, 8,2,1,6,6,96
19253, 1,1,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,2,1,2, 2,2,1,96, 1,13,1,3,1,1, 2,1,6,6,10,4,7,6,6,96
19254, 0,2,6,6,6,6,96,1,1,6, 1,96,6,96,6,6,96,6,6,96,96,6,96,6,6,1,1,2, 2,2,1,24, 4,10,1,4,2,1, 1,1,1,1, 7,1,2,6,6,96
19255, 2,2,6,6,6,6,96,1,1,6, 7,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,2,97, 2,46,4,3,2,1, 1,1,6,6,10,3,3,6,6,96
19256, 3,2,6,6,6,6,96,1,1,6, 1,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,3,96, 1,35,3,2,1,1, 1,1,6,6, 5,2,2,6,6,96
19257, 0,2,6,6,6,6,96,1,1,6, 6,96,1, 5,6,1, 1,2,3,96,96,1, 2,6,6,6,2,4, 1,1,1,18, 2,13,1,6,5,1, 1,1,6,6, 8,3,3,6,6,96
19258, 0,2,6,6,6,6,96,1,1,6,10,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,29, 6,59,5,2,1,1, 1,2,6,6,10,2,4,6,6,96
19259, 9,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,2,2,19, 2,13,1,1,1,1, 1,1,6,6, 8,1,1,6,6,96
19260, 3,6,6,6,6,6, 5,2,2,2,96, 4,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,2,3,25, 7,35,3,5,5,2, 5,1,6,6, 9,1,1,6,6,96
19261, 4,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,2,96, 1,24,2,1,1,1, 2,1,6,6, 9,3,3,6,6,96
19262, 0,2,6,6,6,6,96,1,1,6, 2,96,2,96,6,6,96,6,6,96,96,6,96,6,6,6,2,3, 1,1,1,19, 4,11,1,3,2,1, 1,1,1,1, 8,2,2,6,6,96
19263, 7,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,24, 4,35,3,3,1,1, 1,1,6,6, 8,1,1,6,6,96
19264, 2,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,19, 4,11,1,6,3,2, 4,1,6,6,10,2,1,6,6,96
19265, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,2,2,24, 6,59,5,1,1,1, 1,7,6,6,10,2,1,6,6,96
19266, 1,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,2,4,3, 2,2,4,28, 4,48,4,6,4,1, 1,1,6,6, 8,3,3,6,6,96
19267, 0,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,2,2,19, 4,24,2,3,3,1, 2,1,6,6, 7,1,1,6,6,96
19268, 5,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,3,96, 1,24,2,1,1,1, 2,1,6,6, 8,1,3,6,6,96
19269, 0,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,96, 1,24,2,3,2,1, 2,1,6,6,10,2,3,6,6,96
19270, 0,2,1,6,1,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,5,5, 4,1,1,21, 4,35,3,2,2,1, 1,1,6,6, 8,2,1,1,6, 2
19271, 0,2,6,6,6,6,96,1,1,6, 1,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,21, 5,10,1,6,3,1, 1,2,6,6, 7,2,3,6,6,96
19272, 0,2,6,6,6,6,96,1,1,6, 8,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,2,1,40, 4,47,4,2,2,1, 1,2,6,6, 8,2,3,6,6,96
19273, 4,2,6,6,6,6,96,1,1,6, 3,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,96, 1,12,1,6,1,1, 2,1,6,6, 6,4,3,6,6,96
19274, 0,6,6,6,6,6, 8,2,2,4,96,12,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,4, 1,2,1,30, 7,35,3,3,1,1, 3,1,6,6, 7,3,3,6,6,96
19275, 0,6,6,6,6,6,97,2,2,4,96, 6,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,3,20, 2,35,3,1,1,1, 3,1,6,6, 6,5,4,6,6,96
19276, 0,1,6,6,6,6,96,1,1,6,10,96,6,96,6,6,96,6,6,96,96,6,96,6,6,1,2,5, 2,2,1,19, 2,59,5,4,1,1, 1,2,6,6, 8,4,1,6,6,96
19277, 0,2,6,6,6,6,96,1,1,6, 3,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,5,2, 6,1,1,21, 3,12,1,3,3,1, 1,1,6,6, 8,2,3,6,6,96
19278, 0,1,6,6,6,6,96,1,1,6,10,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,5,2, 6,2,4,36, 4,59,5,6,6,1, 1,1,6,6, 9,4,3,6,6,96
19279, 0,2,6,6,6,6,96,1,1,6, 7,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,1,1,21, 3,46,4,2,2,1, 1,2,6,6,10,1,2,6,6,96
19280,11,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,3,96, 1,24,2,2,2,2, 4,1,6,6, 7,4,2,6,6,96
19281, 0,2,6,6,6,6,96,1,1,6, 1,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,33, 5,13,1,6,3,1, 1,1,6,6,10,2,2,6,6,96
19282, 0,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,4,23, 6,35,3,3,1,1, 1,1,6,6, 8,1,2,6,6,96
19283, 4,2,6,6,6,6,96,1,1,6, 9,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,18, 2,48,4,6,1,1, 1,1,6,6, 9,2,2,6,6,96
19284, 2,6,6,6,6,6, 2,2,2,2,96, 2,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,3,96, 1,35,3,3,1,1, 3,1,6,6, 8,2,1,6,6,96
19285, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,1,2,18, 2,35,3,2,2,1, 1,1,6,6, 5,3,3,6,6,96
19286, 2,6,6,6,6,6, 4,2,2,2,96, 4,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,4, 1,2,1,16, 2,24,2,6,2,1, 1,1,6,6, 9,2,3,6,6,96
19287, 1,2,6,6,6,6,96,1,1,6, 8,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,1,1,40, 3,47,4,3,3,1, 1,2,6,6, 8,1,1,6,6,96
19288, 0,6,6,6,6,6,10,2,2,3,96,12,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 1,1,2,33, 7,24,2,1,1,1, 3,1,6,6, 9,2,2,6,6,96
19289, 0,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,5, 6,1,1,20, 4,24,2,6,2,1, 1,1,6,6, 8,2,1,6,6,96
19290, 0,6,6,6,6,6,97,2,2,2,96, 2,6,96,6,6,96,6,6,96,96,6,96,6,6,2,1,2, 2,1,1,18, 2,59,5,6,3,1, 1,2,6,6, 8,3,3,6,6,96
19291, 0,6,6,6,6,6,96,2,2,2,96, 2,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,17, 2,24,2,3,3,1, 1,1,6,6, 8,3,3,6,6,96
19292, 0,2,6,6,6,6,96,1,1,6, 9,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,5,2, 6,2,1,20, 4,48,4,2,2,1, 1,1,6,6,10,1,2,6,6,96
19293, 0,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,4, 1,1,1,20, 4,35,3,6,5,1, 1,1,6,6,10,1,1,6,6,96
19294,11,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,2,19, 2,24,2,4,4,1, 1,1,6,6, 7,2,3,6,6,96
19295, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,2,1,2, 2,2,4,23, 7,35,3,5,3,1, 1,2,6,6, 8,3,3,6,6,96
19296, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,2,2,20, 6,35,3,2,2,1, 1,1,6,6,10,2,2,6,6,96
19297, 4,2,6,6,6,6,96,1,1,6, 9,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,4,26, 4,47,4,6,1,1, 1,1,6,6, 8,2,2,6,6,96
19298, 3,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,1,96, 1,13,1,2,2,1, 2,1,6,6, 5,5,2,6,6,96
19299, 0,2,6,6,6,6,96,1,1,6, 6,96,1, 6,2,2, 6,5,4,96, 7,2,96,6,6,1,2,3, 2,1,2,18, 2,12,1,4,2,1, 1,2,1,1, 9,2,2,6,6,96
19300, 5,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,4,3, 1,1,1,27, 4,24,2,2,2,1, 2,1,6,6,10,3,3,6,6,96
19301, 0,6,6,6,6,6, 7,2,2,1,96, 7,6,96,6,6,96,6,6,96,96,6,96,6,6,6,4,6, 1,2,1,40,99,35,3,5,4,1, 1,1,6,6, 7,5,3,6,6,96
19302, 0,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,16, 2,24,2,4,2,1, 2,1,6,6, 8,2,2,6,6,96
19303, 2,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 4,2,2,96, 1,24,2,2,2,1, 2,1,6,6,10,4,3,6,6,96
19304, 0,6,6,6,6,6,96,6,2,4,96,13,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,4, 6,2,4,96, 1,59,5,1,1,2, 5,1,6,6, 9,3,1,6,6,96
19305, 1,2,6,6,6,6,96,1,1,6, 4,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,2,2,40, 6,12,1,3,3,1, 1,1,6,6,10,1,1,6,6,96
19306, 5,1,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,2,1,2, 2,2,1,96, 1,35,3,6,2,1, 1,1,6,6, 5,3,3,6,6,96
19307,12,2,6,6,6,6,96,1,1,6, 3,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,1,1,38, 3,12,1,2,2,1, 1,1,6,6, 8,4,3,6,6,96
19308, 7,2,6,6,6,6,96,1,1,6, 3,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,96, 1,12,1,3,1,1, 1,1,6,6, 8,5,4,6,6,96
19309, 0,6,6,6,6,6, 3,2,2,2,96, 4,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,5, 1,1,1,17, 2,24,2,4,2,1, 1,1,6,6, 8,2,2,6,6,96
19310, 3,2,6,6,6,6,96,1,1,6, 1,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,1,17, 6,10,1,3,3,1, 1,1,6,6,10,1,3,6,6,96
19311, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,3, 1,2,4,21, 6,35,3,5,2,1, 1,2,1,1, 7,2,3,6,6,96
19312, 0,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,1,2,24, 4,24,2,2,2,1, 2,1,6,6, 6,3,1,6,6,96
19313, 3,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,2,40, 2,35,3,2,2,2, 4,1,6,6, 6,4,3,6,6,96
19314, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,1,3,17, 2,35,3,1,1,2,97,1,6,6, 6,3,3,6,6,96
19315, 8,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,6, 1,1,1,40, 4,35,3,6,3,1, 1,1,6,6,10,2,1,6,6,96
19316, 0,2,6,6,6,6,96,2,2,1,96, 6,2,96,6,6,96,6,6,96,96,6,96,6,6,6,2,4, 1,1,4,23, 6,12,1,5,1,1, 1,1,2,2, 9,2,2,6,6,96
19317, 9,2,6,6,6,6,96,1,1,6, 9,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,1,17, 2,59,5,1,1,1, 1,2,6,6, 7,2,1,6,6,96
19318, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,4, 1,2,1,17, 2,35,3,5,2,1, 1,1,6,6,10,2,2,6,6,96
19319, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,3, 6,2,1,96, 1,35,3,6,1,1, 1,8,6,6,10,1,1,6,6,96
19320, 0,2,6,6,6,6,96,1,1,6,10,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,4, 6,2,1,22, 6,59,5,3,2,1, 3,2,6,6,10,1,2,6,6,96
19321, 0,1,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,2,2,26, 7,24,2,1,1,1, 2,1,6,6, 7,3,3,6,6,96
19322, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 6,1,3,21, 4,35,3,2,2,1, 1,8,6,6, 8,2,2,6,6,96
19323, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,5, 1,2,4,22, 6,48,4,6,5,1, 1,1,6,6,10,1,1,6,6,96
19324, 1,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 3,2,3,96, 1,24,2,2,2,1, 2,1,6,6, 8,3,1,6,6,96
19325, 0,2,6,6,6,6,96,1,1,6,10,96,2,96,6,6,96,6,6,96,96,6,96,6,6,6,2,3, 1,2,2,24, 7,59,5,6,3,1, 1,2,1,1, 9,1,2,6,6,96
19326, 0,2,6,6,6,6,96,1,1,6, 7,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,16, 2,46,4,6,4,1, 1,1,6,6,10,2,2,6,6,96
19327, 0,2,6,6,6,6,96,1,1,6, 6,96,1, 2,1,1, 4,3,2, 6,96,1, 1,6,6,6,2,5, 1,2,4,29, 6,35,3,5,3,1, 1,1,1,1, 8,2,2,6,6,96
19328, 0,2,3,2,1,6,96,1,1,6, 5,96,2,96,6,6,96,6,6,96,96,6,96,6,6,6,6,2, 6,1,1,37, 6,24,2,3,3,1, 2,1,6,6, 8,3,1,2,6, 5
19329, 0,6,6,6,6,6, 9,6,2,4,96,13,6,96,6,6,96,6,6,96,96,6,96,6,6,6,4,3, 1,2,1,24, 6,10,1,4,1,1, 1,1,6,6,10,1,2,6,6,96
19330, 0,2,6,6,6,6,96,1,1,6, 9,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,4,24, 6,48,4,6,4,1, 1,1,6,6, 8,2,2,6,6,96
19331, 1,2,6,6,6,6,96,1,1,6, 8,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,1,1,18, 2,48,4,6,6,1, 1,2,6,6,10,2,2,6,6,96
19332, 0,2,6,6,6,6,96,1,1,6, 2,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,21, 4,11,1,6,3,1, 1,1,6,6, 8,2,2,6,6,96
19333, 0,6,6,6,6,6, 8,6,2,2,96, 9,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,1, 5,1,4,25, 4,35,3,2,2,1, 1,1,6,6, 4,2,3,6,6,96
19334, 1,2,6,6,6,6,96,1,1,6, 7,96,6,96,6,6,96,6,6,96,96,6,96,6,6,2,1,3, 2,1,1,21, 4,46,4,4,4,1, 1,1,6,6, 8,3,3,6,6,96
19335, 2,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,38, 4,24,2,2,1,1, 2,1,6,6, 9,3,1,6,6,96
19336, 0,2,6,6,6,6,96,1,1,6, 3,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,3, 1,2,1,20, 3,13,1,6,1,1, 1,1,6,6,10,2,1,6,6,96
19337, 0,2,6,6,6,6,96,1,1,6, 1,96,6,96,6,6,96,6,6,96,96,6,96,6,6,2,1,2, 2,2,1,17, 2,10,1,6,6,1, 1,1,6,6, 7,2,2,6,6,96
19338, 0,2,6,6,6,6,96,1,1,6, 5,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,2,24, 7,24,2,6,3,1, 1,2,6,6, 8,1,2,6,6,96
19339, 2,6,6,6,6,6,99,6,9,9,96,99,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,7,32, 2,12,1,3,3,9,97,9,6,6,99,9,9,6,6,96
19340, 0,2,6,6,6,6,96,1,1,6, 1,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,6,3, 6,2,3,22, 6,12,1,6,1,1, 1,1,6,6,10,1,1,6,6,96
19341, 2,2,6,6,6,6, 7,2,2,1,96, 6,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,22, 7,35,3,6,1,1, 1,1,6,6,10,1,2,6,6,96
19342, 0,2,6,6,6,6,96,1,1,6, 5,96,2,96,6,6,96,6,6,96,96,6,96,6,6,6,2,5, 1,1,1,24, 7,24,2,6,6,1, 2,1,6,6, 9,1,1,6,6,96
19343, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,2,3, 6,1,1,18, 2,35,3,2,2,1, 1,2,6,6,10,3,1,6,6,96
19344, 2,6,6,6,6,6, 9,2,2,2,96,11,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,33, 3,47,4,4,3,1, 1,2,6,6,10,2,1,6,6,96
19345, 0,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,2,1,23, 4,35,3,6,4,1, 1,1,6,6, 6,1,3,6,6,96
19346, 2,2,6,6,6,6,96,1,1,6, 6,96,6,96,6,6,96,6,6,96,96,6,96,6,6,6,1,2, 1,1,1,22, 4,35,3,2,1,1, 1,1,6,6, 9,2,2,6,6,96
